dat_load,nam_brand_short,nam_country_short,nam_region_short,today_traffic,yesterday_traffic,weekly_avg_traffic,pct_vs_yesterday_traffic,pct_vs_weekly_traffic,today_purchase,yesterday_purchase,weekly_avg_purchase,pct_vs_yesterday_purchase,pct_vs_weekly_purchase,today_add_to_cart,yesterday_add_to_cart,weekly_avg_add_to_cart,pct_vs_yesterday_atc,pct_vs_weekly_atc,today_page_view,yesterday_page_view,weekly_avg_page_view,pct_vs_yesterday_pv,pct_vs_weekly_pv,today_bounce_rate_pct,yesterday_bounce_rate_pct,weekly_avg_bounce_rate_pct,diff_vs_yesterday_bounce_rate,diff_vs_weekly_bounce_rate,status_traffic,status_purchase
2026-05-23,bShi,MY,APAC,437,445,373.0,-1.8,17.2,0,1,1.0,-100.0,-100.0,19,76,37.0,-75.0,-48.65,1615,2063,1599.0,-21.72,1.01,25.53,22.34,24.81,3.19,0.72,NORMAL,WARNING
2026-05-23,bShi,TH,APAC,300,488,348.0,-38.52,-13.72,0,16,6.0,-100.0,-100.0,31,105,55.0,-70.48,-43.34,1065,2092,1374.0,-49.09,-22.51,27.15,25.21,27.66,1.94,-0.5,NORMAL,WARNING
2026-05-23,bShi,TW,APAC,2016,2852,2341.0,-29.31,-13.89,23,38,28.0,-39.47,-17.01,258,424,323.0,-39.15,-20.09,13030,20116,14979.0,-35.23,-13.01,14.65,18.47,16.16,-3.82,-1.51,NORMAL,NORMAL
2026-05-23,bShi,UK,EMEA,1265,1565,1363.0,-19.17,-7.18,57,66,43.0,-13.64,33.0,283,410,249.0,-30.98,13.72,5988,7779,6453.0,-23.02,-7.21,24.88,25.58,24.23,-0.7,0.65,NORMAL,ALERT
2026-05-23,bShi,US,Americas,38007,45516,29614.0,-16.5,28.34,1618,3023,1529.0,-46.48,5.8,11887,20621,11798.0,-42.35,0.75,137845,195269,116468.0,-29.41,18.35,39.15,38.75,38.88,0.4,0.27,ALERT,NORMAL
2026-05-22,CPB,CA,Americas,565,482,677.0,17.22,-16.6,4,2,3.0,100.0,27.27,54,28,54.0,92.86,0.8,1550,1133,1739.0,36.8,-10.88,53.67,51.04,49.8,2.63,3.88,NORMAL,ALERT
2026-05-22,CPB,DE,EMEA,61,78,65.0,-21.79,-6.56,0,0,0.0,,-100.0,0,5,5.0,-100.0,-100.0,242,348,372.0,-30.46,-34.9,10.0,6.9,10.84,3.1,-0.84,NORMAL,WARNING
2026-05-22,CPB,ES,EMEA,162,149,120.0,8.72,34.84,0,0,1.0,,-100.0,7,20,6.0,-65.0,16.67,594,658,526.0,-9.73,12.96,6.44,3.5,7.56,2.95,-1.12,ALERT,WARNING
2026-05-22,CPB,FR,EMEA,119,157,104.0,-24.2,14.11,0,2,0.0,-100.0,-100.0,6,15,8.0,-60.0,-20.75,471,745,508.0,-36.78,-7.23,14.71,12.34,12.9,2.36,1.81,NORMAL,WARNING
2026-05-22,CPB,HK,CN,17900,21136,9439.0,-15.31,89.63,12,4,7.0,200.0,68.0,164,107,215.0,53.27,-23.82,24954,25936,15514.0,-3.79,60.84,73.36,78.62,52.97,-5.26,20.39,ALERT,ALERT
2026-05-22,CPB,ID,APAC,242,268,304.0,-9.7,-20.51,2,1,2.0,100.0,16.67,16,20,40.0,-20.0,-60.0,1349,1438,1729.0,-6.19,-22.0,15.18,14.97,17.2,0.21,-2.02,WARNING,NORMAL
2026-05-22,CPB,IT,EMEA,102,78,77.0,30.77,31.98,0,1,1.0,-100.0,-100.0,0,1,2.0,-100.0,-100.0,313,365,307.0,-14.25,2.0,10.05,9.55,9.95,0.5,0.1,ALERT,WARNING
2026-05-22,CPB,MY,APAC,208,205,178.0,1.46,16.57,1,0,1.0,,-22.22,30,18,15.0,66.67,101.92,1048,1035,865.0,1.26,21.16,34.57,26.95,30.75,7.62,3.83,NORMAL,WARNING
2026-05-22,CPB,TH,APAC,234,245,269.0,-4.49,-12.92,0,0,2.0,,-100.0,37,63,56.0,-41.27,-34.1,956,1319,1216.0,-27.52,-21.41,19.85,13.28,14.51,6.56,5.34,NORMAL,WARNING
2026-05-22,CPB,TW,APAC,1226,1408,1645.0,-12.93,-25.48,10,8,10.0,25.0,1.45,55,79,88.0,-30.38,-37.7,7669,9060,11546.0,-15.35,-33.58,20.82,21.45,22.33,-0.63,-1.5,WARNING,NORMAL
2026-05-22,CPB,UK,EMEA,252,243,221.0,3.7,13.88,4,1,2.0,300.0,86.67,37,29,27.0,27.59,39.25,1199,1077,1063.0,11.33,12.79,13.66,12.24,12.59,1.43,1.08,NORMAL,ALERT
2026-05-22,CPB,US,Americas,10035,11195,7096.0,-10.36,41.41,279,289,173.0,-3.46,61.4,2713,3568,1854.0,-23.96,46.34,31954,37369,22725.0,-14.49,40.61,44.34,43.4,43.11,0.94,1.23,ALERT,ALERT
2026-05-22,CPB,VN,APAC,326,386,373.0,-15.54,-12.57,0,0,0.0,,,0,0,0.0,,,1018,1295,1181.0,-21.39,-13.83,37.4,29.46,35.36,7.94,2.04,NORMAL,NORMAL
2026-05-22,DE,US,Americas,13740,12090,6483.0,13.65,111.93,644,696,243.0,-7.47,164.86,4354,4311,1883.0,1.0,131.23,40045,39325,19193.0,1.83,108.65,44.41,44.86,40.89,-0.45,3.52,ALERT,ALERT
2026-05-22,IPSA,JP,JP,13436,30362,20960.0,-55.75,-35.9,317,546,553.0,-41.94,-42.69,1286,2160,2214.0,-40.46,-41.92,46984,86979,68694.0,-45.98,-31.6,39.16,36.68,41.24,2.48,-2.08,WARNING,WARNING
2026-05-22,NARS,BE,EMEA,414,503,613.0,-17.69,-32.49,7,11,12.0,-36.36,-39.51,88,158,175.0,-44.3,-49.63,2074,2572,3011.0,-19.36,-31.12,22.13,23.75,23.24,-1.62,-1.11,WARNING,WARNING
2026-05-22,NARS,BR,Americas,4958,2810,2030.0,76.44,144.22,11,7,8.0,57.14,30.51,661,679,922.0,-2.65,-28.34,15756,13282,15666.0,18.63,0.57,45.15,45.13,34.72,0.02,10.43,ALERT,ALERT
2026-05-22,NARS,CA,Americas,1906,2662,3530.0,-28.4,-46.01,10,29,131.0,-65.52,-92.38,184,445,1248.0,-58.65,-85.26,5264,8563,15949.0,-38.53,-66.99,44.15,43.32,35.89,0.83,8.26,WARNING,WARNING
2026-05-22,NARS,DE,EMEA,712,857,926.0,-16.92,-23.09,5,10,11.0,-50.0,-54.55,146,138,154.0,5.8,-5.02,2984,3447,3515.0,-13.43,-15.1,27.22,23.97,26.43,3.25,0.79,WARNING,WARNING
2026-05-22,NARS,ES,EMEA,1171,947,1341.0,23.65,-12.7,7,8,11.0,-12.5,-36.36,122,210,229.0,-41.9,-46.82,3872,3856,4974.0,0.41,-22.16,36.85,26.38,27.5,10.47,9.35,NORMAL,WARNING
2026-05-22,NARS,EU,EMEA,552,612,565.0,-9.8,-2.33,1,2,3.0,-50.0,-70.83,80,155,115.0,-48.39,-30.26,1991,2548,2283.0,-21.86,-12.78,31.41,34.01,31.1,-2.59,0.31,NORMAL,WARNING
2026-05-22,NARS,FR,EMEA,976,1292,1317.0,-24.46,-25.9,17,31,25.0,-45.16,-31.61,258,467,355.0,-44.75,-27.35,4891,6288,5816.0,-22.22,-15.9,23.55,23.8,25.84,-0.25,-2.29,WARNING,WARNING
2026-05-22,NARS,HK,CN,4782,5065,3698.0,-5.59,29.3,4,3,5.0,33.33,-20.0,135,100,130.0,35.0,4.07,8714,8728,7178.0,-0.16,21.4,56.42,61.44,57.16,-5.02,-0.74,ALERT,WARNING
2026-05-22,NARS,IE,EMEA,203,238,243.0,-14.71,-16.51,7,6,6.0,16.67,22.5,37,83,98.0,-55.42,-62.19,863,1116,1198.0,-22.67,-27.97,29.1,36.39,30.11,-7.3,-1.01,NORMAL,ALERT
2026-05-22,NARS,IT,EMEA,474,555,748.0,-14.59,-36.67,3,11,9.0,-72.73,-65.0,118,216,171.0,-45.37,-30.88,2103,2984,2772.0,-29.52,-24.13,28.07,25.47,28.77,2.6,-0.7,WARNING,WARNING
2026-05-22,NARS,JP,JP,31707,24726,24725.0,28.23,28.24,544,488,359.0,11.48,51.59,2349,2066,1560.0,13.7,50.62,94708,74054,67625.0,27.89,40.05,51.97,56.59,58.36,-4.62,-6.39,ALERT,ALERT
2026-05-22,NARS,MY,APAC,105,112,124.0,-6.25,-15.03,0,0,0.0,,,0,0,0.0,,,268,317,358.0,-15.46,-25.11,31.9,31.62,30.33,0.28,1.57,NORMAL,NORMAL
2026-05-22,NARS,TH,APAC,202,240,229.0,-15.83,-11.68,2,2,2.0,0.0,-6.67,14,12,26.0,16.67,-47.03,961,988,1013.0,-2.73,-5.15,21.29,19.89,20.27,1.4,1.02,NORMAL,NORMAL
2026-05-22,NARS,TW,APAC,1195,1629,2380.0,-26.64,-49.78,16,38,93.0,-57.89,-82.82,116,304,711.0,-61.84,-83.68,7820,12255,20245.0,-36.19,-61.37,17.56,17.76,13.1,-0.2,4.46,WARNING,WARNING
2026-05-22,NARS,UK,EMEA,7401,11150,8431.0,-33.62,-12.22,377,415,335.0,-9.16,12.49,2343,2865,2795.0,-18.22,-16.17,33595,50631,41283.0,-33.65,-18.62,32.86,35.36,33.73,-2.5,-0.87,NORMAL,NORMAL
2026-05-22,NARS,US,Americas,44866,52587,50463.0,-14.68,-11.09,1366,1642,1627.0,-16.81,-16.02,12287,17046,17393.0,-27.92,-29.36,145066,179161,179516.0,-19.03,-19.19,46.26,45.13,44.21,1.12,2.05,NORMAL,NORMAL
2026-05-22,bShi,BE,EMEA,290,318,409.0,-8.81,-29.17,1,4,6.0,-75.0,-82.5,34,73,61.0,-53.42,-44.39,1392,1876,2090.0,-25.8,-33.39,21.21,23.87,22.11,-2.66,-0.9,WARNING,WARNING
2026-05-22,bShi,BR,Americas,2856,5202,2224.0,-45.1,28.44,23,21,17.0,9.52,36.44,241,250,247.0,-3.6,-2.49,8755,13392,8402.0,-34.63,4.2,50.15,58.32,36.92,-8.17,13.23,ALERT,ALERT
2026-05-22,bShi,CA,Americas,3415,2606,3369.0,31.04,1.35,28,8,23.0,250.0,21.74,425,147,198.0,189.12,114.65,8560,5442,7086.0,57.3,20.81,54.51,57.69,57.76,-3.17,-3.24,NORMAL,ALERT
2026-05-22,bShi,DE,EMEA,927,1040,1308.0,-10.87,-29.13,5,4,17.0,25.0,-70.34,53,81,197.0,-34.57,-73.14,3143,4014,5351.0,-21.7,-41.27,28.53,27.95,27.17,0.58,1.36,WARNING,WARNING
2026-05-22,bShi,ES,EMEA,1156,1031,1000.0,12.12,15.6,6,0,3.0,,82.61,74,64,67.0,15.63,10.92,4093,3971,3791.0,3.07,7.97,24.9,25.63,24.82,-0.73,0.08,NORMAL,ALERT
2026-05-22,bShi,FR,EMEA,1298,2543,1189.0,-48.96,9.21,14,22,16.0,-36.36,-11.71,120,219,133.0,-45.21,-9.97,4368,7961,4502.0,-45.13,-2.99,30.61,25.8,27.5,4.81,3.11,NORMAL,NORMAL
2026-05-22,bShi,HK,CN,3708,3509,2896.0,5.67,28.06,9,9,12.0,0.0,-24.1,121,80,164.0,51.25,-26.41,5733,5787,6258.0,-0.93,-8.39,71.06,68.78,60.83,2.28,10.23,ALERT,WARNING
2026-05-22,bShi,IT,EMEA,2011,1620,1747.0,24.14,15.14,10,21,9.0,-52.38,6.06,216,185,183.0,16.76,17.85,6619,5539,6047.0,19.5,9.45,25.96,24.68,27.07,1.28,-1.11,NORMAL,NORMAL
2026-05-22,bShi,JP,JP,47105,53899,47615.0,-12.61,-1.07,206,198,198.0,4.04,3.97,529,524,472.0,0.95,11.97,86156,102547,91140.0,-15.98,-5.47,47.58,45.38,46.11,2.21,1.48,NORMAL,NORMAL
2026-05-22,bShi,MY,APAC,445,353,367.0,26.06,21.25,1,1,1.0,0.0,16.67,76,29,28.0,162.07,175.65,2063,1409,1500.0,46.42,37.57,22.34,24.53,26.15,-2.19,-3.81,ALERT,NORMAL
2026-05-22,bShi,TH,APAC,488,437,313.0,11.67,55.77,16,10,4.0,60.0,330.77,105,91,45.0,15.38,131.86,2092,1796,1182.0,16.48,77.03,25.21,27.84,28.75,-2.63,-3.54,ALERT,ALERT
2026-05-22,bShi,TW,APAC,2852,2903,2165.0,-1.76,31.72,38,33,24.0,15.15,60.24,424,343,291.0,23.62,45.63,20116,16314,13507.0,23.31,48.93,18.47,17.08,15.89,1.39,2.58,ALERT,ALERT
2026-05-22,bShi,UK,EMEA,1565,1827,1316.0,-14.34,18.88,66,127,36.0,-48.03,84.8,410,647,207.0,-36.63,97.66,7779,11131,6014.0,-30.11,29.35,25.58,21.53,24.03,4.05,1.55,NORMAL,ALERT
2026-05-22,bShi,US,Americas,45516,50419,25760.0,-9.72,76.69,3023,3842,1127.0,-21.32,168.17,20621,29221,9170.0,-29.43,124.87,195269,241805,94561.0,-19.25,106.5,38.75,33.95,40.68,4.8,-1.92,ALERT,ALERT
2026-05-21,CPB,CA,Americas,482,437,727.0,10.3,-33.74,2,1,3.0,100.0,-33.33,28,23,60.0,21.74,-53.22,1133,973,1849.0,16.44,-38.74,51.04,55.53,48.97,-4.49,2.07,WARNING,WARNING
